tweet_id,retweet_count,favorite_count,user_count
775350846108426240,3612,9544,9359005
775085132600442880,4351,14582,9359005
774757898236878852,1650,8108,9359005
774639387460112384,1609,6344,9359005
774314403806253056,5056,20467,9359005
773985732834758656,3573,10122,9359005
773922284943896577,1615,6042,9359005
773704687002451968,1494,6222,9359005
773670353721753600,1220,5042,9359005
773547596996571136,5669,20760,9359005
773336787167145985,4652,0,9359005
773308824254029826,6924,21907,9359005
773247561583001600,2990,8855,9359005
773191612633579521,3790,9353,9359005
772877495989305348,3568,8023,9359005
772826264096874500,2199,7551,9359005
772615324260794368,3101,0,9359005
772581559778025472,1578,6085,9359005
772193107915964416,1285,5660,9359005
772152991789019136,1048,3579,9359005
772117678702071809,685,3535,9359005
772114945936949249,440,2574,9359005
772102971039580160,861,3761,9359005
771908950375665664,1747,6160,9359005
771770456517009408,3130,11245,9359005
771500966810099713,2413,7746,9359005
771380798096281600,4652,9882,9359005
771171053431250945,6866,0,9359005
771136648247640064,2699,8575,9359005
771102124360998913,1324,5846,9359005
771014301343748096,1533,6464,9359005
770787852854652928,1099,4604,9359005
770772759874076672,1319,4875,9359005
770655142660169732,1660,6902,9359005
770414278348247044,1919,5920,9359005
770293558247038976,1351,5836,9359005
770093767776997377,2801,0,9359005
770069151037685760,2115,7120,9359005
769940425801170949,8796,29197,9359005
769695466921623552,1556,6024,9359005
769335591808995329,7103,0,9359005
769212283578875904,1592,5067,9359005
768970937022709760,5972,13357,9359005
768909767477751808,2427,0,9359005
768855141948723200,819,3919,9359005
768609597686943744,1094,3844,9359005
768596291618299904,1183,4722,9359005
768554158521745409,5364,0,9359005
768473857036525572,3149,12739,9359473
768193404517830656,3252,10145,9359005
767884188863397888,1261,4452,9359005
767754930266464257,4937,14936,9359005
767500508068192258,2139,7024,9359005
767191397493538821,3455,11495,9359005
767122157629476866,2628,9513,9359427
766793450729734144,1249,4727,9359005
766714921925144576,345,2458,9359005
766693177336135680,727,3782,9359005
766423258543644672,1449,5613,9359005
766313316352462849,1726,6324,9359005
766078092750233600,2410,0,9359005
766069199026450432,770,3926,9359005
766008592277377025,456,3524,9359005
765719909049503744,1983,6784,9359005
765669560888528897,1127,4843,9359005
765395769549590528,3096,25040,9359005
765371061932261376,1995,6659,9359005
765222098633691136,3101,10893,9359005
764857477905154048,1641,6062,9359005
764259802650378240,1382,5621,9359005
763956972077010945,49,730,9359005
763837565564780549,3789,11719,9359006
763183847194451968,1351,5043,9359006
763167063695355904,2739,0,9359006
763103485927849985,2109,6904,9359006
762699858130116608,3293,11327,9359006
762471784394268675,5876,10483,9359006
762464539388485633,3807,9611,9359006
762316489655476224,1026,4491,9359006
762035686371364864,14227,29713,9359006
761976711479193600,1816,5027,9359006
761750502866649088,3571,0,9359006
761745352076779520,790,4005,9359006
761672994376806400,26611,46130,9359006
761599872357261312,1096,3872,9359006
761371037149827077,16577,0,9359006
761334018830917632,1332,4812,9359006
761292947749015552,998,4173,9359006
761227390836215808,1437,4981,9359006
761004547850530816,3200,10617,9359006
760893934457552897,885,3563,9359006
760656994973933572,1741,6159,9359006
760641137271070720,1184,4657,9359006
760539183865880579,3323,7056,9359006
760521673607086080,1278,3909,9359006
760290219849637889,10522,24995,9359006
760252756032651264,795,3693,9359006
760190180481531904,1641,5330,9359006
760153949710192640,28,0,9359006
759943073749200896,1924,5512,9359006
759846353224826880,1792,6266,9359006
759793422261743616,1756,5562,9359006
759557299618865152,1100,4387,9359006
759447681597108224,2267,7913,9359006
759446261539934208,453,1558,9359006
759197388317847553,1797,5681,9359006
759159934323924993,1065,0,9359006
759099523532779520,3804,13582,9359006
759047813560868866,1844,6053,9359006
758854675097526272,838,3313,9359006
758828659922702336,3538,10440,9359006
758740312047005698,1496,5365,9359006
758474966123810816,911,3545,9359006
758467244762497024,2025,4461,9359474
758405701903519748,1756,4859,9359006
758355060040593408,956,3142,9359006
758099635764359168,9107,17642,9359006
758041019896193024,338,2521,9359006
757741869644341248,3011,6384,9359006
757729163776290825,7180,0,9359006
757725642876129280,1108,4242,9359006
757611664640446465,1003,4282,9359006
757597904299253760,277,0,9359006
757596066325864448,954,4058,9359006
757400162377592832,6292,14101,9359006
757393109802180609,1573,5429,9359006
757354760399941633,1298,4198,9359006
756998049151549440,1829,5856,9359006
756939218950160384,1831,6188,9359006
756651752796094464,1190,4682,9359006
756526248105566208,3287,9679,9359006
756303284449767430,1002,3681,9359006
756288534030475264,16248,41073,9359006
756275833623502848,1402,5960,9359006
755955933503782912,2615,6809,9359006
755206590534418437,4886,15258,9359006
755110668769038337,10148,19667,9359006
754874841593970688,7216,0,9359006
754856583969079297,2305,6428,9359006
754747087846248448,476,2408,9359006
754482103782404096,1785,4917,9359006
754449512966619136,671,3493,9359006
754120377874386944,2153,7364,9359006
753655901052166144,1983,5435,9359006
753420520834629632,3225,7314,9359006
753398408988139520,1723,5337,9359006
753375668877008896,2120,7114,9359006
753298634498793472,5185,0,9359006
753294487569522689,955,3117,9359006
753039830821511168,19106,34497,9359006
753026973505581056,874,3641,9359006
752932432744185856,6275,11721,9359006
752917284578922496,1437,6490,9359006
752701944171524096,2604,0,9359006
752682090207055872,1454,5576,9359006
752660715232722944,1418,4065,9359006
752568224206688256,2076,5104,9359006
752519690950500352,3144,6832,9359006
752334515931054080,1006,3577,9359428
752309394570878976,14855,0,9359006
752173152931807232,1664,5526,9359006
751950017322246144,830,2840,9359006
751937170840121344,1195,4813,9359006
751830394383790080,1782,5421,9359006
751793661361422336,2607,5372,9359006
751598357617971201,2821,7389,9359006
751583847268179968,1001,4089,9359006
751538714308972544,1143,4699,9359006
751456908746354688,920,2993,9359006
751251247299190784,5370,11696,9359006
751205363882532864,1659,5886,9359006
751132876104687617,1179,4716,9359006
750868782890057730,1241,4437,9359006
750719632563142656,4572,12220,9359006
750506206503038976,1043,4123,9359006
750429297815552001,3904,12269,9359006
750383411068534784,1038,4254,9359006
750381685133418496,26,666,9359006
750147208377409536,873,2897,9359006
750132105863102464,1174,3352,9359006
750117059602808832,1204,4037,9359006
750101899009982464,772,2836,9359006
750086836815486976,490,2020,9359006
750071704093859840,3020,7227,9359006
750056684286914561,817,2946,9359006
750041628174217216,564,2951,9359006
750026558547456000,717,2519,9359006
750011400160841729,819,2996,9359006
749996283729883136,754,2819,9359006
749981277374128128,2270,4766,9359006
749774190421639168,1205,4339,9359006
749417653287129088,1505,5655,9359006
749403093750648834,489,2429,9359006
749395845976588288,3142,7935,9359006
749317047558017024,2038,5082,9359006
749075273010798592,1878,5349,9359006
749064354620928000,1400,4488,9359006
749036806121881602,728,2873,9359006
748977405889503236,3120,9991,9359006
748932637671223296,2052,5393,9359006
748705597323898880,871,2577,9359006
748699167502000129,1452,4398,9359006
748692773788876800,1223,3942,9359006
748575535303884801,1799,5613,9359006
748568946752774144,606,2039,9359006
748346686624440324,1119,4836,9359006
748337862848962560,3721,7028,9359006
748324050481647620,689,3440,9359006
748307329658011649,652,3434,9359006
748220828303695873,7079,13099,9359006
747963614829678593,1949,5361,9359006
747933425676525569,2344,6157,9359006
747885874273214464,876,2712,9359006
747844099428986880,672,2618,9359006
747816857231626240,1053,4489,9359006
747651430853525504,143,1269,9359006
747648653817413632,5303,11926,9359006
747600769478692864,520,2164,9359006
747594051852075008,945,3414,9359006
747512671126323200,1470,5109,9359006
747461612269887489,938,3581,9359006
747439450712596480,1749,5022,9359006
747242308580548608,2617,0,9359006
747219827526344708,1433,4874,9359006
747204161125646336,828,3117,9359006
747103485104099331,3611,8861,9359006
746906459439529985,269,2707,9359006
746872823977771008,1935,5547,9359006
746818907684614144,1591,4936,9359006
746790600704425984,1456,4505,9359006
746757706116112384,3544,8808,9359006
746726898085036033,1633,5617,9359006
746542875601690625,1739,4673,9359006
746521445350707200,898,0,9359006
746507379341139972,989,4333,9359006
746369468511756288,1482,5745,9359006
746131877086527488,1991,6366,9359006
746056683365994496,737,3314,9359006
745789745784041472,960,3652,9359006
745712589599014916,2116,6483,9359006
745433870967832576,2300,6523,9359006
745422732645535745,2189,7928,9359006
745314880350101504,2471,6584,9359006
745074613265149952,3174,7243,9359006
745057283344719872,2046,6733,9359006
744995568523612160,566,2731,9359006
744971049620602880,2434,7273,9359006
744709971296780288,1430,5209,9359006
744334592493166593,1924,6319,9359006
744234799360020481,70334,144247,9359006
744223424764059648,323,1530,9359006
743980027717509120,1000,3884,9359006
743895849529389061,875,3392,9359006
743835915802583040,1860,0,9359006
743609206067040256,1268,4146,9359474
743595368194129920,5936,16895,9359006
743545585370791937,859,3265,9359006
743510151680958465,3409,7396,9359006
743253157753532416,1114,3921,9359006
743222593470234624,1728,5715,9359006
743210557239623680,1232,3548,9359006
742534281772302336,3264,6538,9359006
742528092657332225,1790,4089,9359006
742465774154047488,3584,6730,9359006
742423170473463808,3408,9062,9359006
742385895052087300,1770,6268,9359006
742161199639494656,1238,3986,9359006
742150209887731712,1393,4694,9359006
741793263812808706,1380,4207,9359006
741743634094141440,2486,7531,9359006
741438259667034112,744,3406,9359006
741303864243200000,2907,8104,9359006
741099773336379392,5002,9192,9359006
741067306818797568,2801,8833,9359006
740995100998766593,2458,5806,9359006
740711788199743490,858,3139,9359006
740699697422163968,705,2646,9359006
740676976021798912,6182,16787,9359006
740373189193256964,12088,32468,9359006
740365076218183684,384,2243,9359006
740359016048689152,794,3042,9359006
740214038584557568,1778,6166,9359006
739979191639244800,5364,18451,9359006
739932936087216128,982,3745,9359006
739844404073074688,785,3514,9359006
739623569819336705,1236,3490,9359006
739606147276148736,1487,4975,9359006
739544079319588864,19187,36365,9359006
739485634323156992,2633,6581,9359006
739238157791694849,52633,106797,9359006
738891149612572673,6,89,9359006
738885046782832640,1042,3493,9359006
738883359779196928,718,3033,9359006
738537504001953792,1392,4691,9359006
738402415918125056,737,2998,9359006
738184450748633089,1103,3960,9359006
738166403467907072,3023,8048,9359006
738156290900254721,581,2276,9359006
737826014890496000,1601,4820,9359006
737800304142471168,3161,9238,9359006
737678689543020544,1192,4624,9359006
737445876994609152,4040,9416,9359006
737322739594330112,728,3315,9359006
737310737551491075,6724,13480,9359006
736736130620620800,1537,3866,9359006
736392552031657984,6630,16286,9359006
736365877722001409,1110,3650,9359006
736225175608430592,2533,7468,9359006
736010884653420544,2694,7222,9359006
735991953473572864,1032,3287,9359006
735648611367784448,1005,3720,9359006
735635087207878657,2134,5644,9359006
735274964362878976,4531,12012,9359006
735256018284875776,801,3053,9359006
735137028879360001,876,2873,9359006
734912297295085568,471,2537,9359006
734787690684657664,5739,11526,9359006
734776360183431168,487,2312,9359006
734559631394082816,353,1373,9359006
733828123016450049,714,3297,9359006
733822306246479872,921,3383,9359006
733482008106668032,851,2876,9359006
733460102733135873,1135,3864,9359006
733109485275860992,15454,49225,9359006
732732193018155009,481,2223,9359006
732726085725589504,794,3286,9359006
732585889486888962,712,3351,9359006
732375214819057664,2274,7415,9359006
732005617171337216,4861,13656,9359006
731285275100512256,899,3214,9359006
731156023742988288,1140,3541,9359006
730924654643314689,1781,5627,9359006
730573383004487680,1906,4453,9359006
730427201120833536,937,3195,9359006
730211855403241472,956,3481,9359006
730196704625098752,1700,4434,9359006
729854734790754305,1009,3708,9359006
729838605770891264,338,1598,9359006
729823566028484608,1122,3646,9359006
729463711119904772,2082,5304,9359006
729113531270991872,287,1735,9359006
728986383096946689,736,2881,9359006
728760639972315136,1535,4279,9359006
728751179681943552,614,2534,9359006
728653952833728512,945,3053,9359006
728409960103686147,1820,4489,9359006
728387165835677696,875,3418,9359006
728046963732717569,1080,3923,9359006
728035342121635841,1507,4150,9359006
728015554473250816,989,3783,9359006
727685679342333952,573,2718,9359006
727644517743104000,1584,5374,9359006
727524757080539137,1079,4099,9359006
727314416056803329,670,3060,9359006
727286334147182592,744,2819,9359006
727175381690781696,1238,3586,9359006
727155742655025152,1194,3319,9359006
726935089318363137,2198,6284,9359006
726887082820554753,1365,3525,9359006
726828223124897792,911,3299,9359006
726224900189511680,1042,4072,9359006
725842289046749185,2410,6514,9359006
725786712245440512,1240,3841,9359006
725729321944506368,1603,4788,9359006
725458796924002305,554,1300,9359006
724983749226668032,1165,3436,9359006
724771698126512129,566,2149,9359006
724405726123311104,1508,4861,9359006
724049859469295616,1615,3973,9359006
724046343203856385,512,2451,9359006
724004602748780546,1387,3827,9359006
723912936180330496,1123,3584,9359006
723688335806480385,2636,7029,9359006
723673163800948736,812,2785,9359006
723179728551723008,1685,4857,9359006
722974582966214656,1428,3760,9359006
722613351520608256,1492,4584,9359006
721503162398597120,1640,4215,9359006
721001180231503872,551,2342,9359006
720785406564900865,698,2860,9359006
720775346191278080,564,2250,9359006
720415127506415616,1355,3782,9359006
720389942216527872,2259,5856,9359006
720340705894408192,872,2618,9359006
720059472081784833,1015,3549,9359006
720043174954147842,1813,4563,9359006
719991154352222208,1589,4473,9359006
719704490224398336,1293,4171,9359006
719551379208073216,1707,4640,9359006
719367763014393856,686,2598,9359006
719339463458033665,1117,4090,9359006
719332531645071360,854,3177,9359006
718971898235854848,984,3199,9359006
718939241951195136,1580,4797,9359006
718631497683582976,7204,17304,9359006
718613305783398402,427,2253,9359006
718540630683709445,920,2241,9359006
718460005985447936,474,2501,9359006
718454725339934721,1375,4497,9359006
718246886998687744,446,1759,9359006
718234618122661888,912,3560,9359006
717841801130979328,542,2266,9359006
717790033953034240,985,2632,9359006
717537687239008257,1657,5304,9359006
717428917016076293,405,1475,9359006
717421804990701568,756,2886,9359006
717047459982213120,1733,5790,9359006
717009362452090881,867,2972,9359006
716802964044845056,1048,3960,9359006
716791146589110272,1457,7738,9359006
716730379797970944,395,1132,9358993
716447146686459905,5299,11968,9358993
716439118184652801,189,2190,9358993
716285507865542656,962,2553,9358993
716080869887381504,1702,6238,9358993
715928423106027520,792,2928,9358993
715758151270801409,1282,3408,9358993
715733265223708672,1524,4277,9358993
715704790270025728,511,2552,9358993
715696743237730304,1160,3605,9358993
715680795826982913,1441,3961,9358993
715360349751484417,1408,5028,9358993
715342466308784130,621,2788,9358993
715220193576927233,585,2202,9358993
715200624753819648,1682,4743,9358993
715009755312439296,1104,3811,9358993
714982300363173890,931,3423,9358993
714962719905021952,3829,6743,9358993
714957620017307648,1277,3806,9358993
714631576617938945,894,3012,9358993
714606013974974464,827,3337,9358993
714485234495041536,1006,2448,9358993
714258258790387713,667,2815,9358993
714251586676113411,757,3022,9358993
714214115368108032,796,2111,9358993
714141408463036416,1277,3996,9358993
713919462244790272,720,3038,9358993
713909862279876608,483,1747,9358993
713900603437621249,660,2612,9358993
713761197720473600,1237,4454,9358993
713411074226274305,1184,4087,9359409
713177543487135744,2586,6637,9358993
713175907180089344,1328,4080,9358993
712809025985978368,6071,17509,9358993
712717840512598017,4499,11296,9358993
712668654853337088,1097,3818,9358993
712438159032893441,1415,4898,9358993
712309440758808576,24,221,9358993
712097430750289920,930,3450,9358993
712092745624633345,811,2705,9358993
712085617388212225,434,3011,9358993
712065007010385924,567,2073,9358993
711998809858043904,120,0,9358993
711968124745228288,2089,7408,9358993
711743778164514816,906,2612,9358993
711732680602345472,3683,8069,9358993
711694788429553666,16577,30213,9358993
711652651650457602,819,3542,9358993
711363825979756544,1015,3319,9358993
711306686208872448,676,3043,9358993
711008018775851008,559,2736,9358993
710997087345876993,1258,4210,9358993
710844581445812225,610,2347,9358993
710833117892898816,476,2465,9358993
710658690886586372,512,2135,9358993
710609963652087808,2150,4422,9358993
710588934686908417,1696,4169,9358993
710296729921429505,668,2197,9358993
710283270106132480,478,1993,9358993
710272297844797440,1137,4139,9358993
710269109699739648,1012,2190,9358993
710153181850935296,808,2675,9358993
710140971284037632,799,2512,9358993
710117014656950272,1778,5020,9358993
709918798883774466,992,3219,9358993
709901256215666688,92,607,9358993
709852847387627521,1086,3227,9358993
709566166965075968,1070,3251,9358993
709556954897764353,974,3014,9358993
709519240576036864,219,1385,9358993
709449600415961088,517,2021,9358993
709409458133323776,616,2421,9358993
709225125749587968,520,2202,9358993
709207347839836162,5169,11399,9358993
709198395643068416,589,2262,9358993
709179584944730112,608,1851,9358993
709158332880297985,363,1873,9358993
709042156699303936,1476,4316,9358993
708853462201716736,592,1667,9358993
708845821941387268,801,2739,9358993
708834316713893888,448,1548,9358993
708810915978854401,6239,15208,9358993
708738143638450176,737,2532,9358993
708711088997666817,638,2332,9358993
708479650088034305,616,2337,9358993
708469915515297792,729,2849,9358993
708400866336894977,9042,14642,9358993
708356463048204288,1198,3299,9358993
708349470027751425,676,2186,9358993
708149363256774660,1412,3982,9358993
708130923141795840,784,3093,9358993
708119489313951744,896,2473,9358993
708109389455101952,501,1796,9358993
708026248782585858,1747,4060,9358993
707995814724026368,1013,2863,9358993
707983188426153984,2,45,9358993
707969809498152960,866,2481,9358993
707776935007539200,871,3006,9358993
707741517457260545,554,2287,9358993
707738799544082433,2197,3725,9358993
707693576495472641,915,3121,9358993
707629649552134146,781,2351,9358993
707610948723478529,5707,15559,9358993
707420581654872064,632,2067,9358993
707411934438625280,543,2112,9358993
707387676719185920,1144,3210,9358993
707377100785885184,974,3005,9358993
707315916783140866,577,2281,9358993
707297311098011648,707,2577,9358993
707059547140169728,619,2396,9358993
707038192327901184,716,2014,9358993
707021089608753152,1220,3724,9358993
707014260413456384,538,2109,9358993
706904523814649856,7103,13406,9358993
706901761596989440,521,1881,9358993
706681918348251136,889,3022,9358993
706644897839910912,982,2345,9358993
706593038911545345,580,1981,9358993
706538006853918722,1286,3184,9358993
706516534877929472,929,2870,9358993
706346369204748288,841,3162,9359409
706310011488698368,7116,19502,9358993
706291001778950144,434,1566,9358993
706265994973601792,847,2513,9358993
706169069255446529,2000,3574,9358993
706166467411222528,1445,4714,9358993
706153300320784384,343,1354,9358993
705975130514706432,661,2858,9358993
705970349788291072,795,2919,9358993
705898680587526145,494,2174,9358993
705786532653883392,466,1787,9358993
705591895322394625,1026,2907,9358993
705475953783398401,823,2735,9358993
705442520700944385,1456,4058,9358993
705428427625635840,1515,3501,9358993
705239209544720384,676,2767,9358993
705223444686888960,712,2372,9358993
705102439679201280,472,1954,9358993
705066031337840642,556,2008,9359409
704871453724954624,1014,3957,9358993
704859558691414016,476,2065,9358993
704847917308362754,1363,4689,9358993
704819833553219584,895,2446,9358993
704761120771465216,2617,6117,9358993
704499785726889984,901,2654,9358993
704491224099647488,71,687,9358993
704480331685040129,978,3143,9358993
704364645503647744,3225,7320,9358993
704347321748819968,313,1442,9358993
704134088924532736,411,1384,9358993
704113298707505153,519,1711,9358993
704054845121142784,841,2690,9358993
703774238772166656,404,1700,9358993
703769065844768768,1018,3008,9358993
703631701117943808,600,2357,9358993
703611486317502464,1379,3539,9358993
703425003149250560,1217,3492,9358993
703407252292673536,623,2253,9358993
703382836347330562,1026,3213,9358993
703356393781329922,344,1761,9358993
703268521220972544,494,1826,9358993
703079050210877440,2796,6799,9358993
703041949650034688,11284,24296,9358993
702932127499816960,650,2366,9358993
702899151802126337,411,1478,9358993
702684942141153280,963,2972,9358993
702671118226825216,506,2015,9358993
702598099714314240,3128,11297,9359409
702539513671897089,864,2637,9358993
702332542343577600,1384,2928,9358993
702321140488925184,948,3017,9358993
702276748847800320,694,2276,9358993
702217446468493312,1222,4382,9358993
701981390485725185,888,3150,9358993
701952816642965504,927,3535,9358993
701889187134500865,1254,3239,9358993
701805642395348998,1503,3111,9358993
701601587219795968,415,1921,9358993
701570477911896070,837,2573,9358993
701545186879471618,549,2445,9358993
701214700881756160,4626,11254,9358993
700890391244103680,509,2035,9358993
700864154249383937,555,2393,9358993
700847567345688576,449,2267,9358993
700796979434098688,855,2250,9358993
700747788515020802,8412,20981,9358993
700518061187723268,720,2386,9358993
700505138482569216,521,2099,9358993
700462010979500032,1622,3774,9358993
700167517596164096,652,2424,9358993
700151421916807169,607,2050,9358993
700143752053182464,2427,6905,9358993
700062718104104960,611,2444,9358993
700029284593901568,528,1912,9358993
700002074055016451,1198,3026,9358993
699801817392291840,846,2769,9358993
699788877217865730,469,2055,9358993
699779630832685056,1104,2498,9358993
699775878809702401,538,1800,9358993
699691744225525762,4147,9433,9358993
699446877801091073,2394,5497,9358993
699434518667751424,464,2024,9358993
699423671849451520,287,1250,9358993
699413908797464576,569,1927,9358993
699370870310113280,391,1745,9358993
699323444782047232,783,2889,9358993
699088579889332224,561,2081,9358993
699079609774645248,570,2254,9358993
699072405256409088,1076,2709,9358993
699060279947165696,1614,3420,9358993
699036661657767936,1088,2397,9358993
698989035503689728,876,3074,9358993
698953797952008193,824,2479,9358993
698907974262222848,553,2332,9358993
698710712454139905,616,2262,9358993
698703483621523456,335,1323,9358993
698635131305795584,312,1199,9358993
698549713696649216,558,2146,9358993
698355670425473025,394,1702,9358993
698342080612007937,868,2072,9358993
698262614669991936,1793,4392,9358993
698195409219559425,5438,15489,9358993
698178924120031232,674,2585,9358993
697995514407682048,305,1409,9358993
697990423684476929,1167,3010,9358993
697943111201378304,613,2194,9358993
697881462549430272,1054,2772,9358993
697630435728322560,497,1597,9358993
697616773278015490,921,2890,9358993
697596423848730625,1131,2767,9358993
697575480820686848,452,1882,9358993
697516214579523584,990,1872,9358993
697482927769255936,598,2231,9358993
697463031882764288,1267,3161,9358993
697270446429966336,1712,4339,9358993
697259378236399616,900,3035,9358993
697255105972801536,1052,2842,9358993
697242256848379904,615,2324,9358993
696900204696625153,933,2911,9358993
696894894812565505,615,2165,9358993
696886256886657024,1625,4440,9358993
696877980375769088,636,2254,9358993
696754882863349760,328,1369,9358993
696744641916489729,833,1886,9358993
696713835009417216,583,2169,9358993
696518437233913856,1561,3629,9358993
696490539101908992,127,1132,9359409
696488710901260288,925,2303,9358993
696405997980676096,1050,2921,9358993
696100768806522880,584,1772,9358993
695816827381944320,1051,2754,9358993
695794761660297217,706,2914,9358993
695767669421768709,664,1706,9358993
695629776980148225,1890,4189,9358993
695446424020918272,1649,4084,9358993
695409464418041856,3234,7973,9358993
695314793360662529,1295,3329,9358993
695095422348574720,549,2448,9358993
695074328191332352,990,2600,9358993
695064344191721472,527,1473,9358993
695051054296211456,715,2428,9358993
694925794720792577,817,2489,9358993
694905863685980160,834,2532,9358993
694669722378485760,13049,32943,9358993
694356675654983680,250,1386,9358993
694352839993344000,539,1877,9358993
694342028726001664,431,1459,9358993
694329668942569472,449,1817,9358993
694206574471057408,1848,3811,9358993
694183373896572928,842,2704,9358993
694001791655137281,923,3134,9358993
693993230313091072,357,1730,9358993
693942351086120961,328,1619,9358993
693647888581312512,517,2473,9358993
693644216740769793,115,1264,9358993
693642232151285760,376,2345,9358993
693629975228977152,719,2255,9358993
693622659251335168,336,1415,9358993
693590843962331137,1774,4651,9358993
693582294167244802,222,1514,9358993
693486665285931008,565,1622,9358993
693280720173801472,1120,3081,9358993
693267061318012928,731,2196,9358993
693262851218264065,452,2041,9358993
693231807727280129,669,2648,9358993
693155686491000832,2889,7253,9358993
693109034023534592,549,1557,9358993
693095443459342336,403,1698,9358993
692919143163629568,695,2492,9358993
692905862751522816,789,2231,9358993
692901601640583168,536,1612,9358993
692894228850999298,713,2077,9358993
692828166163931137,795,2654,9358993
692752401762250755,3293,6266,9358993
692568918515392513,1392,4028,9358993
692535307825213440,1232,2900,9358993
692530551048294401,368,1695,9358993
692423280028966913,197,1366,9358993
692417313023332352,3131,8641,9358993
692187005137076224,743,2331,9358993
692158366030913536,718,1970,9358993
692142790915014657,353,1509,9358993
692041934689402880,1130,3113,9358993
692017291282812928,869,2670,9358993
691820333922455552,1489,3643,9358993
691793053716221953,3820,7479,9358993
691756958957883396,884,2595,9358993
691675652215414786,459,1794,9358993
691483041324204033,500,2196,9358993
691459709405118465,1019,3722,9358993
691444869282295808,750,2431,9358993
691416866452082688,6895,17806,9358993
691321916024623104,599,2378,9358993
691096613310316544,792,2754,9358993
691090071332753408,305,1603,9358993
690989312272396288,2608,5440,9358993
690959652130045952,1112,3306,9358993
690938899477221376,1745,3764,9358993
690932576555528194,905,3019,9358993
690735892932222976,1149,3489,9358993
690728923253055490,465,1994,9358993
690690673629138944,744,2145,9358993
690649993829576704,248,1198,9358993
690607260360429569,14,278,9358993
690597161306841088,546,1781,9359409
690400367696297985,406,1740,9358993
690374419777196032,759,2964,9358993
690360449368465409,789,2442,9358993
690348396616552449,461,1365,9358993
690248561355657216,369,1537,9358993
690021994562220032,922,2576,9358993
690015576308211712,659,2295,9358993
690005060500217858,1533,3379,9358993
689999384604450816,328,1303,9358993
689993469801164801,404,1347,9358993
689977555533848577,407,1262,9358993
689905486972461056,622,2253,9358993
689877686181715968,1043,2790,9358993
689835978131935233,688,2012,9358993
689661964914655233,850,2993,9358993
689659372465688576,3462,9509,9358993
689623661272240129,579,2038,9358993
689599056876867584,5005,10735,9358993
689557536375177216,403,1895,9358993
689517482558820352,1294,3120,9358993
689289219123089408,845,2066,9358993
689283819090870273,1004,3010,9358993
689280876073582592,638,1820,9358993
689275259254616065,225,1051,9358993
689255633275777024,972,2343,9358993
689154315265683456,895,2853,9358993
689143371370250240,454,1862,9358993
688916208532455424,772,2490,9358993
688908934925697024,706,1940,9358993
688898160958271489,710,1919,9358993
688894073864884227,618,2058,9358993
688828561667567616,321,1273,9358993
688804835492233216,168,886,9358993
688789766343622656,604,2048,9358993
688547210804498433,626,2394,9358993
688519176466644993,657,2146,9358993
688385280030670848,4074,8519,9358993
688211956440801280,751,2074,9358993
